"project_id","date","species","samples","n_profiles"
"PR-00007683",2005-08-11,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007687",2005-08-17,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00007688",2017-05-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007694",2005-12-12,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007694",2005-12-15,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00007695",2005-10-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007695",2005-12-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007703",2011-03-10,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007704",2005-08-09,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00007704",2005-08-10,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00007707",2005-08-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007715",2005-08-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007722",2005-08-15,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007722",2005-10-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007735",2019-07-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007742",2005-08-21,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007745",2005-11-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007746",2007-03-27,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007746",2007-12-21,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007746",2008-06-19,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007746",2008-08-01,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007746",2008-10-02,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007756",2006-02-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007756",2006-04-06,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007759",2005-09-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007759",2010-06-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007761",2006-04-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007766",2005-09-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007768",2005-09-20,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007770",2011-10-19,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007770",2019-01-28,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007783",2007-07-27,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007784",2005-09-10,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007791",2005-09-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007797",2006-02-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007808",2007-10-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007811",2021-10-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007814",2018-08-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007816",2005-12-31,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00007819",2005-10-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007820",2005-11-07,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007820",2005-11-23,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007820",2005-12-02,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007820",2006-02-22,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007825",2010-11-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007833",2006-07-15,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007835",2006-08-21,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007835",2006-08-23,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007843",2006-07-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007847",2016-05-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007847",2016-08-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007847",2018-05-30,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007847",2018-10-24,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007847",2018-11-14,"Methicillin-Resistant Staphylococcus aureus",5,2
"PR-00007847",2019-05-29,"Methicillin-Resistant Staphylococcus aureus",6,1
"PR-00007847",2019-10-30,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007847",2020-02-19,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007847",2020-11-19,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007849",2005-10-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007851",2007-10-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007855",2014-05-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007857",2007-09-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007860",2006-02-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007865",2005-10-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007865",2005-10-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007869",2005-10-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007869",2005-10-31,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007869",2005-11-07,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007869",2005-11-23,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007869",2005-12-07,"Methicillin-Resistant Staphylococcus aureus",6,3
"PR-00007869",2005-12-07,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007869",2005-12-21,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007869",2006-01-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007869",2006-01-11,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00007869",2006-01-18,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007869",2006-02-01,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007869",2006-02-20,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007877",2007-09-21,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007877",2010-06-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007878",2005-11-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007880",2005-11-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007880",2005-11-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007880",2007-05-18,"Methicillin-Resistant Staphylococcus aureus",4,3
"PR-00007880",2007-10-31,"Methicillin-Susceptible Staphylococcus aureus",4,3
"PR-00007880",2008-04-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007884",2006-07-11,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00007886",2005-12-19,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007891",2007-05-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007900",2006-02-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007900",2006-03-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007900",2006-03-03,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00007900",2006-09-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007900",2006-11-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007904",2006-10-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007910",2005-10-27,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007916",2010-08-09,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007916",2010-08-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007918",2008-09-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007920",2005-11-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007920",2006-01-17,"Methicillin-Susceptible Staphylococcus aureus",5,2
"PR-00007922",2008-05-26,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00007923",2010-01-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007925",2005-11-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007938",2005-11-15,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007938",2008-04-02,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00007938",2012-10-04,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00007938",2014-10-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007938",2015-05-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007938",2018-08-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007938",2021-05-28,"Methicillin-Susceptible Staphylococcus aureus",5,3
"PR-00007938",2021-08-10,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00007940",2006-10-31,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007951",2006-06-05,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007951",2006-06-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007951",2006-08-08,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007951",2006-09-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007951",2006-12-15,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007951",2007-01-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007951",2009-09-07,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00007951",2010-03-03,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007951",2010-08-04,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007951",2010-11-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007951",2012-01-03,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00007951",2012-02-08,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00007951",2015-01-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007951",2015-01-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007957",2005-11-14,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007963",2008-03-01,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007963",2008-12-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007966",2006-04-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007972",2005-12-21,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00007972",2006-01-13,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007972",2006-01-13,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007972",2006-01-30,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00007975",2008-10-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007975",2009-01-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007975",2009-02-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00007978",2005-12-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007981",2005-11-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00007982",2005-12-04,"Methicillin-Resistant Staphylococcus aureus",6,1
"PR-00007985",2009-01-27,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00007996",2005-11-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008002",2009-10-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008003",2005-11-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008011",2006-02-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008011",2006-02-14,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008012",2008-03-11,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008012",2008-07-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008012",2008-10-29,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00008012",2008-12-15,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008012",2009-02-23,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008012",2009-08-11,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008012",2010-06-28,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008017",2005-11-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008018",2005-12-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008020",2006-08-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008020",2006-08-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008023",2018-04-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008027",2005-12-06,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008029",2005-12-01,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008044",2009-10-19,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008044",2009-12-16,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008051",2009-09-29,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008053",2005-12-08,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008065",2006-09-06,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008065",2006-12-20,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008065",2007-01-01,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00008069",2006-01-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008070",2017-02-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008072",2009-05-07,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008077",2006-01-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008077",2006-05-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008078",2018-02-08,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00008078",2018-02-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008078",2018-04-24,"Methicillin-Susceptible Staphylococcus aureus",5,2
"PR-00008079",2011-10-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008080",2006-01-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008083",2006-04-19,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008083",2006-12-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008089",2008-04-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008091",2007-01-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008098",2005-12-24,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00008106",2006-02-17,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00008113",2006-03-23,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008117",2006-10-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008117",2007-01-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008125",2013-03-25,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00008129",2006-01-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008129",2010-04-01,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008129",2010-10-26,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008137",2006-02-07,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008145",2021-03-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008148",2006-02-11,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008150",2007-06-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008157",2006-05-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008158",2006-07-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008158",2006-11-23,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008158",2007-05-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008158",2008-10-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008158",2009-01-15,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008159",2006-01-19,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00008159",2006-01-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008159",2006-01-27,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00008160",2007-08-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008162",2007-01-18,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008162",2007-01-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008162",2007-01-23,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00008163",2019-03-06,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008163",2019-04-23,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008163",2019-09-27,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00008164",2006-10-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008176",2006-02-13,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00008177",2006-02-21,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008177",2006-06-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008177",2010-07-27,"Methicillin-Susceptible Staphylococcus aureus",7,1
"PR-00008188",2018-03-05,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00008190",2006-03-01,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00008190",2006-03-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008190",2006-05-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008190",2006-07-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008190",2007-06-21,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00008190",2008-09-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008190",2008-10-30,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00008190",2008-11-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008191",2008-08-06,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00008195",2016-03-30,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00008195",2017-03-07,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00008195",2017-09-27,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00008195",2018-03-14,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00008195",2018-09-26,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00008197",2006-03-01,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008199",2006-02-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008205",2006-02-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008208",2006-02-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008212",2010-11-12,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008212",2012-03-06,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008213",2017-01-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008216",2008-12-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008220",2006-03-02,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00008222",2006-02-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008223",2006-07-31,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008228",2006-02-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008229",2006-02-09,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008234",2006-03-31,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008239",2008-03-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008243",2006-11-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00008248",2006-02-21,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00008249",2006-03-06,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00008250",2009-07-29,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008250",2009-10-15,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008250",2011-04-13,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008250",2011-06-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008250",2011-08-03,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00008250",2011-12-20,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00008250",2014-05-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00008250",2014-08-19,"Methicillin-Resistant Staphylococcus aureus",2,1
